_DTItemId,EmployeeId,AccountUPN,test_sum_failures,test_sum_Opened,test_sum_Clicked,test_sum_DataEntered,test_sum_Reported,real_falsepositive,real_truepositive,real_DwellTime,LastUpdatedTimeUTC
8059b6cc-1d3e-431b-9a83-c7479fcf629b,7686,a1d9c620d7e93d30c53f497a2a01115a,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
5aac8bcc-ddae-4e46-923e-040ad58afb75,4747,21d46a254adf6ed0006ab242ccce5a90,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
8cefa81a-78ae-4b71-aeb5-ab4c44b8859e,7657,cfddf3e690c8416b4969e92a2e7707c8,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
5b9bebbc-fda1-4951-afc2-9fede5a086f5,6496,c64b1872d8452df29f1f139654244d34,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
7a33e3f0-1442-4459-843d-1d33817f1dcb,1539,c009e8d81e440ebc3b332a4402d6ae05,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
673be898-1b45-4b3a-97ae-a577c25f549a,6013,1dad61bc5b6e9935cac99906bdeaf300,1,1,1,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
cec9f3fd-67e2-492e-bc21-fc16192b11ae,4172,dbeef2c45717710b86b2e2096eaa3549,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
3cc27a87-7b4f-4c0c-b2a8-437cf76ba1a6,7677,e80a6e6df15f20706c4b83754a455d4c,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a5de1a0a-fb1f-4d1a-a968-f652e495fa7a,7495,3f30645957222885734788f08690ad7f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
aba813d0-595e-4d2a-98c6-1fb7ceadc86a,7200,ba2816d1246a7ae84b4cac8afe36dfcf,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
2600c7f4-76f6-4602-9bf5-6b04529676e7,6157,f24572896c7b2db7b6f75264959258e8,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b1681070-4986-415a-a8ef-c7610e8637f1,6994,3946435b88adb59ba5baa450d9d5fcc5,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
8d2c1296-d20c-4a55-992c-5dabba65c447,8084,9a6d411e68b06a27424fd99deca25b74,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
b9eabd91-bd0a-4870-a67d-399ddf4bbd85,8012,0a9dbeed3f0ab659b874ced8fc058491,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
46b7cf7c-fb91-4412-a0cd-e4368a6ae204,4135,a4bb2c418127bc808d4d771bc3128b0c,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
04d51223-d3e7-49e7-a42c-6eabe812dff0,8890,8d2bc6a60eeb95d3ed93e285da5eced8,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
42c9d63d-30fd-4404-b9f5-1b74dfb9bdce,3658,2c9f498b9d937d03c170f43a206db7d0,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
41ca92ca-5ce8-4e4f-92ee-22c5dbfd93b0,5142,f57b6073c1b40f6e75edfe493e7eee09,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
0e7fe6f7-bfab-4b61-9f76-8feb08d3f93e,8037,51957d630f1832ffbe7d286181e979c2,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
149e535a-4ac0-4a92-88ee-ea70995668c4,6489,99928367e892224ce1cfe8e4b22e44ae,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
f6861bf6-5f1e-41ba-b7ca-befcc24befbc,4328,d33c1988351be3dd6947c67dfabbfee2,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
bf97202a-5f51-4d80-8fce-4b34228188fe,4129,cc4acaba6b4f85d74278fecb32362e42,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a1e0fde4-cb65-4942-a0c4-32bf89aaf09a,7447,46dd653518ae94ae119bbc0193973c83,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
e142c74c-d85d-4eaa-b318-c8cdd44c9b88,6698,49b02294f733134248c2d74f14b50626,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
c240fe05-13ba-40f8-83f8-3c763a3caa19,7555,1cc0086e6bc71090566319539c886c0c,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
370e6370-a211-4d5d-b3c3-86d80fb13a5a,7936,3abb13e218deccf4dd1742623c3f8127,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
054ae3e5-a7a8-484d-acd5-992fd7a4c9a9,6086,d6e10242b161489a82bedd7dd9fa0dc9,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
86c93587-192b-47ac-8e45-0f5bd741f0f2,6675,9f7904634e0f6e593b0e5560b5a101ec,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
706cc4eb-ae92-45de-bc01-dbd452d30e91,7618,c2aa6a86c3a90093bbf6137583bf0df6,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
ae8b2509-8208-423f-825c-e69f8f768ec7,3013,a725f03992fee94005265ea43ca512d2,0,2,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
bdcbd658-5618-438b-92ce-051d8ca4b8eb,4116,7830c47744cf834f082ecf1d60ba6bda,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
7a095b27-2bac-4c60-8681-62365caac642,7850,841c26d5ce8be825a09b36b890216de2,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
b28cc10f-769b-4476-af60-9eccb4e0d086,8166,f66f951bee54e80515d522d2bbbac96e,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
ea527fe1-6a32-4346-9623-065308d7a085,2987,12da96e16cfc2f6d3b25a007511a2382,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
c0e66fad-24cd-4769-9c6a-325291ab80bc,3463,2e063949cd69d5bb8f9a906d43aeec48,1,1,1,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
95638641-87c3-44b0-86e4-97127bf95939,7067,71e832fb830ae47dd83be516cff68b9c,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
cf32e663-c760-44d2-9fb8-0628ad58951a,8526,2bbf4f5ac751c79841e73ba2ebdf3a16,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
cd6bb813-3d40-45cf-aabc-1f216fd48479,4905,b3dda878719b923c4f1dc1972796736a,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
994d1bf0-0de3-4b01-8164-20c40131c31d,7855,40030a174502cb11adcfdd33ca502cc2,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
3063fe7d-bba6-4c23-bb4f-abe45c3f3237,7928,7c06d219473c76b4266c46dd5c0c62de,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
3a39ac46-454d-4722-b2f9-17e94e905b35,3330,84c3e6e6596c7048c14dae0af8879eb6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
0189e5c8-cf0b-40a9-a873-7220eb3a6f6e,4571,4b6eb94ee9894f8d141b27cc7dfef881,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
753f1c0f-935c-4a09-8d17-e3818449dfbc,4019,411fb20142886bd0e8c5db18eee7da32,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
ee1a8e8e-12f7-475d-b299-1ace8ed0227f,8542,ed6265d39945ad1a5908c996aba982a0,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
ed993269-9d86-426f-941e-77b7259c3c8b,6234,d41075746a909d272f0cd0fc8a2bd5e5,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
a7a948cd-af06-4682-8df5-f421f3a66be8,7982,079f0232d279e4f76a77cf1bc47fd86d,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
7941aae8-5b70-4082-986a-4239f2e43f3e,8106,28396bbd6b3131b4baa427a293773a5b,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
c6a661db-1aee-4c11-9959-1c75a4977356,6225,e7775789aab7d3eca28a3bb04f743c06,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
bb3d6f36-f0fe-4c28-a203-58625985e623,3696,91cc6fdedc7f354cfaddd66b42e2e36c,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
d7e35a4c-6cdf-4951-949c-fe5bd5d6aebc,7401,4a7cf28cb33d670218a68c966b461bf7,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
62b1a546-e622-426b-9b97-2e632a431c0e,2470,b7408c5d59d3d209c7aed0123cb51fea,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
4d39ae41-b307-4e8e-a78e-e583e2286a95,3584,0558b11f8a764fd9209269e2463fa74d,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
4e03d57d-47ef-4fec-9d5e-1750ee164c1c,7710,4f859199b7ff6b580a7bf25b7abd4be3,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
21ff9492-df57-4fec-aa06-dee7293125bd,2986,e2bf53ad2a78f832546719f9f5132786,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
dc2e903a-b64e-414c-8c1c-da0d735a4f53,6476,582cf4960a1781fde99ccc86a44bf0ac,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
35211a3c-0158-472f-bc42-2a99f2afdf40,8524,1e847fe5cd8cb5433aa3f889c5045df4,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
830b6246-ea48-43a9-909a-50bc16db8554,1134,67faa94f635f1d9e9c94b87c47b73c50,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
9c19c49a-8cb8-4867-b841-b584e9e2037e,3467,9a3ebcaa03b89b1309716f80012c6ad5,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
9ad05a37-7cfb-4f2b-a8bb-394559a8c87c,8723,e5f12b121d21c638cc093c19f855001b,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b49d2551-0c21-4920-80d1-26b0e1be7323,7188,d773e2ad4b710acb484b00fd1da3f1b2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
dea50dec-3417-4b23-944a-b42271cbb491,5415,b825bef19038addd46a2e121aaaf0472,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
93e3c935-718f-41cf-9cbc-ca80dd08ca56,3683,757101a85fc47018df10dc18ff188261,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b02de00d-ec73-4670-9e45-ddb201565e6c,7563,3d82626344a766fc30b87e871d03aa87,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
42f11db3-9aa2-45e1-b876-e4454a83a7ae,6141,2abe06ae318db51f87f1238cebf30389,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
698c02f6-5104-4e8e-9b65-c93485aeb68c,6642,3b4dc73003101fda587220c3eeceeb73,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2f05ef84-41b1-4852-9078-7a161e00ceb5,7884,b643f10cd406dfdf5bbc8b87b4750f38,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
5dfb1b2d-78cc-4423-9ef8-ca7d02d73f57,8432,95cbd84800bb1af322114265cf65e52d,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
348f7c25-0e83-4bb2-8004-198d4ddee879,8643,67b6d19696e02aafb69b0d6839a2da6f,0,1,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
a44c152a-49cf-41ce-910c-56378f68745d,6726,b829b3a288129a36435cf9f89504a655,1,3,1,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
de32e0ba-fe3a-492d-878c-98f24fb461f6,8898,8a4d279acd555664ef7288923d032e92,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
148287d2-5cc9-4560-b0ba-8ab975dce2c6,6340,843b976835ba2fc505e251339c436356,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
ac25568b-b12d-4902-8990-fe59040c9868,8070,926a70361a63aa54670dae17c4440277,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
70ce0bd7-a0fc-42b7-8e96-aefa4bd44d6d,5014,f88df0ccc2cca6be5f69b8325c16a09f,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
33e704b1-20d6-4b22-8e37-8a670bcd47bc,3536,eef79a8584dca911c71459ba3ad0fa0b,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
8a972127-bbb9-4889-8522-72fd9084fdb7,2233,24de91e7debe06fa63c06eaa216b06a2,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
332e6deb-f15c-4d76-8b91-eedcb0aedd38,8151,cf508ffcb0846a5098c23ae0131ab059,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
6a4c0467-3d0e-4cd1-98b9-4ce57b70e4b0,8089,ffcbdf7a254cde42d599c7a326e75dfa,1,1,1,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
6c8fa59a-1757-4a31-9cd6-32b1ee5f6408,8139,e91158e3c3b0f9dbdca0f7f795205056,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
bcb6e361-4be2-4a07-9189-8e77356eec7e,8573,ce3cf8a50dca2aa7a295040d93136ad8,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
ed157d2f-7930-499d-9fcf-1355f79a8882,7663,a1ce175bfe60d4bac7182d808bdc7695,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
8a44e21d-ba67-4161-a9d0-8a52a06ef3db,7055,d18ec7d1dc3e8fb006718130a92778ef,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
feaf5b20-de75-42a8-b417-e3d35f1338a1,6265,752f0e38c0730f5955bba106f5be0174,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
bb8908fe-ab11-4947-ab29-959ec06c7227,5666,6017688ffce9bea178636f7d99d182a6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
1510de6f-bdd4-402e-978b-116692b941fa,7771,22a753bd904ad73c315b1faa30821fc5,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
acdd7e8a-5e1f-4c94-9254-d4d64c7fcceb,7488,5c5b3a7ba8661f9dfab4578cd08417b7,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
f71fd585-9116-449d-acab-e954d64d01cf,6683,c0a37cbb87b154781050e4043f94bc3f,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
d2603377-f775-46f8-84c9-6fad36e12a5d,8764,85e08bc37d7cda6567f39ed489a879e0,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b9244d6d-f1d0-4f23-9f39-6b1c59a0bfbf,6998,f13572ce07577b8172aeddb4feaaf248,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
16fe94f0-cb9b-4b50-a666-17717ce4d95f,6224,9984b03bdb28e92d96eb777fc9467f16,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
e59df74e-3667-49a0-b7f8-fa4b93ddc554,4626,cdf15892e8b1d0f20e4145b91b2d078d,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
9b006172-caa0-4ea1-88b2-82979589160f,6015,a0eac38c88d8d6b6b5c3ef13fc404928,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
48c38deb-1b6b-404f-9821-8ece2f967c97,7227,873c0650bf303b21c32afb2820f09cb9,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
e96b1535-97c7-4d76-abf8-d057593239d3,8099,bbf6a284200a35805296d1be9a2cc50d,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
6464d5e1-8f62-4348-b8f9-b4cd9da68abf,5235,b8b54bcd850814d8c903226299bb6ae6,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
adf070a9-23aa-452d-a83b-509e8b1c50f1,7566,62c71b54bf5c995bad47f7711241358e,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
03c86f27-5378-4f71-aeae-d712fde1c106,6586,2edb1cdbb12ada7f494a04076aa34615,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
4cd622b6-d91d-405a-b898-581370de511e,7137,1b2b97e765bfcf6ac7f36ffd0adce5f2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
27ae2fb3-2624-4fc1-9a98-55968654a7ef,4397,ebba43826346e6391b0c4c574e142121,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
ee4ca6c5-7494-45fb-9055-bf57bbb50eef,7724,a951794b7cc2419eee68e0eab7de30f5,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
c5b41586-5720-4acc-930c-5ddf4f17c04a,7933,314503c433efcfd7f822318e58c4643c,0,1,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
e7adbcc9-7166-437e-be7f-39507bf11965,7547,7a7082fb7608276f6d691b4f56816a01,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
5e73f105-9c15-4b62-a7b1-ed0bdfd8a36d,7293,5b3f3ceee5b894dc7d97564f3f4abc96,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
bb630e85-e1b5-4c65-9002-593e5a28ad23,6670,5c3a831b44ea2c6e45adc50f2f92a352,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
70924fe9-a259-419d-a9aa-0a0411f4b4b2,6520,3b617caf96ea760d0919802a205c0ddb,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
057b2a02-2bca-4dcd-9a22-8db07560e7f1,4107,23a747eda67b5c44a675c464ecabc8c0,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
f75f57d4-26ce-4f3f-b638-6d122809e189,8025,fc6890dcf0b0990a601764bdcf6d661c,0,3,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
e1d7c953-f2a1-4226-83ef-c9761b20adfc,8549,3eea196954cb411e24e2bd0e7d004c2b,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
471355d3-050f-4f56-98a6-3e5cb8135b37,6945,0a7fc5874e621dbef8c8ae8a8f88fc03,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
04b9c3a8-b91e-427d-ae71-c1f908f68461,6215,c14295787c82addabae2debd98b71ed2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
f674dfe4-208f-42ee-9a43-a377fe5a8902,7135,a1888885cdedcb6cc50de7249f3ab8ac,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
ee29747e-a0d9-4bd8-8c7a-370fc76f57f4,7042,ba95181ab8a832945986d84b38c708e3,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
b47c79b7-0fd4-40a5-b9a8-a8ca9b63357e,8170,f90851d08c8ca7e321d88178021ddf82,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
5b009cfe-a2f4-433f-a469-a8bdfeb277d9,6872,179f23cceaef53fa99574c8fd99f904d,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
fef85028-7e65-42cd-842e-0594c50d0e3c,6648,6238e95df5b286cc64fd389599b3e1b6,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
98043c59-c66f-40d6-8583-b1726f6b14f1,7024,7539a9bf849f848f3cf92ae6de10632c,0,2,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
253b6a54-0576-4e9e-ade1-6f36f1137a22,7318,b38480dd744f9453b12ea07546c215e9,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
e48b0b52-7eab-486c-9fba-28932af6313e,2908,2775bdc96cc43d06c2b0a196e8bbde97,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
835c267f-e5a3-4f21-81d0-f20bb00351d0,5498,b68a1b6b77901859a0b128c275352d75,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
0cf89c46-0794-4001-b3e3-955472b37436,8576,4ddaa184de1097d7181102faf1a91abf,0,1,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
8b23b970-07d1-47f9-9d77-52c346826828,7304,80913a454ad493c0e7f90f29b95f0cbc,1,1,1,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
66cdd15d-f09d-418e-88a4-6eff47b8bd88,8006,eca29cfcffb453edf137dda200e8acc7,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
8092beac-8860-42f4-bec4-0fceddf44e8c,7733,733a319bb109f027d293e1727f62ae4a,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
127b91fe-a827-4d72-a525-8b7983a47898,3711,ffc764d5b0021d105d059ff309ab8426,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
a8af9fde-811e-4abc-958f-c3144b9ee133,6445,7f06a50f3d47f848520e972ceb8658f8,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
9a3256a1-920f-4a66-aac7-d68356bb9250,8374,2fa4e424c3df418fb0a6e4ad3bd296d2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
7499a862-b01a-4324-9489-6203f0c40a66,1488,a943e232e82fc7cba5df2278f7d78710,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
056d07a9-2b03-4c73-9ab9-4607b118f038,7826,80ad88944654058c18fd70add0a0a076,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
e66fd8b0-cb57-4468-878c-f982abbfb781,5576,b90d458580aa60abca7ed1cdd7fc2e81,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
572be653-1c83-4542-977d-63ddd1e0b43f,8558,20e5909589b8c51bd1d75ebf0fbac20c,1,1,1,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
f0c5e9cc-f013-4b41-87ae-6c0f023c2a5d,8375,02d1b6f1979f69df34ad9d92868cce71,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
73c65d1d-829c-4413-8224-2024e7684d0d,5104,3b3611dc83422f69575f2b671fc20418,0,1,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
e91f22d7-44eb-4657-8260-331992bf6f59,6690,c9ffd70cb0fd418938fd2401b90596b1,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
0d70b46f-5e12-43e0-84d6-53dc0eb70092,7848,db286beb100c5a0583413ec449ef5794,0,1,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
94981299-e46f-4a33-9606-481282bc45c5,3777,233ad23c12d1258af17747940e3a2e5d,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
210d8452-7568-4cd9-af03-907262275d51,7321,3f71d491ccdb8198b8a5620294baac55,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
55639076-dfdc-432c-bad1-97f9e0f01e20,8087,91278780f0f279ea88b3a689caeca62d,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
2b19e0d1-be3a-4772-a5e3-712117065fb8,4777,fbd3b756e59ebc43663384a3c1cbcb42,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a031cfa1-04b2-4841-a362-c56cc539aedf,8321,07580e055ef643fde2c03ff2cc3b8ec5,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
1bd6fb3c-6ed2-4553-90c5-7d2f71d8b50f,7811,db44dbf76d6ed3fb8ffd91b088c21d04,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
07eb9bc3-dc71-417f-b96f-a95e205294a2,8828,98309e12e3b08ad06e3bc27ec7ae0dd2,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
a4202e49-2eb1-47b6-8f2e-0a9b02a10a41,2891,d559cdf903e9f32f73ff10bf5494603a,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
a2746db9-9b59-4c7e-9d76-f9026a201048,4151,05a8d21e59d1bf0bdce8f871e5a3b8ac,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
04be87b3-fd28-411f-8d0e-1af4a51a37db,2459,e4d0ecad3d1d730b70a7254273c557c1,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
68630ce0-2805-4852-acc2-f885fba768ac,2794,62334f9321210c2dfb60aadfcd78e02d,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
2d28c2b8-4423-4151-917b-a174bfc13deb,7412,97f2e1a83e0c2bddb9220dae63960c22,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
f92cf0a3-2080-42ff-bdd6-41985c4ffb33,4834,0b657daaa650dbb0fe23857dc94113df,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
6ee7a3d3-9992-4c10-8f0a-6930962ceb42,8769,0ae433e94eac0905667ff3bb8c928640,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
db403941-53da-443a-b8d8-c960913f0ce4,2094,b94c226aab6c187be5003c88f7038f1f,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
7a251efd-c040-4f5f-8dda-cc0f82a24f7b,1806,241af554dc0fcf9aa15851f064513777,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
252cd295-e227-4f7a-9104-873bc98d6a74,8373,701654c4373be4827eaff2f61601df9a,0,0,0,0,1,0,0,0,"5/10/2024, 3:31:34.682 PM"
75bff3a0-d562-4950-9bba-4e41448d24c8,4999,349369185f91c5ef04acb5fcbefe5568,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
69c6091d-8952-4e23-8976-abfd379f8982,8630,b81568db9e55b9fb9160004ed97ca7d6,1,1,1,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
6821382d-6761-4046-b066-aaf80933dfab,4465,6e87640fffb0f14299465ebfd708c820,0,0,0,0,0,0,0,0,"5/10/2024, 3:31:34.682 PM"
4d551607-c85b-45a5-9892-0e2b72416d5c,5427,1bfa874c1076ebc2276250b6242bc52f,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
48353d91-1d79-4ffc-9a07-da933e378253,7803,bf1a0479a4482af05094b442a106bf62,0,0,0,0,2,0,0,0,"5/10/2024, 3:31:34.682 PM"
529d8020-0604-4cbc-b140-6a3ca3d9d28a,8688,64462eda4e63d95a54c3feab152a0c23,0,0,0,0,3,0,0,0,"5/10/2024, 3:31:34.682 PM"
